testnet address,score
0x5ef288e83281696c6c3b276cc38db2f0f23b223697c4c96d,6
0x199ce181de172f4764bc92d4e7156d4a794442a04c100d1f,5
0xb911621252c678e1247545c929df30328a5d45fd577e647c,16
0x6c9facb7c9c4c377bdd989c7555c5c2843bdc76bc5488bdd,5
0x0441db2707e473c732de166de0625c0ae1490ebf15fd2591,11
0x958aa41a9289a47522c995dbb4309434c080f4c7dfd4581e,10
0xe9fe183eef769d7ba9f4bc3866eaf9ad65ad40f0541677d0,12
0x0156cb5e3bc77a9ebdabdca02a5c1ac7d2a4cd005a134e6b,11
0xae836cd41d31ac61b5077aa348fc659d9dce487652843ff7,5
0x51a3d4f940fee7d0a4ea072f772db2a056efcc6331fc04ce,5
0x205d1ca1f23b445b1b32d4a965dbcf20d991d6454f5548e1,13
0x5709e17a61a7df7c0de7e32d74f3b6104127904a1422a55b,5
0xf55212c7a6b0ca1edda976f69578e6d0262288acd87dd139,5
0x014fddff8f6ca4bd4cd6ee819a6126c68b35aebb6d62ab05,25
0x463b870bfaa70e18eccf7f885a10b4e2c3d3a2d48c39ed40,12
0xb267d86bb69df960a7fa0ebae49d90457f940b8531dffadf,17
0x163a2e0961f7573c01ba038cbff2ec30b25bcc3046263a40,6
0xd8a2126f35c6491bdbca52ef6f637144d3f9545d50a95845,12
0x03cb61e8f6a3a103a270127b889f3c19846fe85d49597bf3,9
0xcb8e930c086a7a23a489945d64cdd6587f2ae1aa3690ba3a,11
0xfec8603072eb16a9afc7443f6ffe6ca8faab936ed7127153,10
0x262aaf3b9ef747242455504f2f78b5bdf98808f82362aee8,12
0x8a8af3c7cc7312fef48ed137f89116d82cf843661bcbfe05,5
0x5c9da4d4a8751698f1e88acf838db3897eabe91afb61543b,25
0xa7be50d55545e9a1cf9553bdafa51c148e7987c9d85aa995,12
0xde45cced09d7827423d95563f6fe77becca52ad571c71e07,87
0x5ba6970b67d525644213fd79533a25379c4d0688ec26bdc8,12
0x4cdc3249190b3e97a594b9a97a076cc8431ad5bbb68529a4,17
0x72342a30134da8b8ecd4ffa0854739a65613f72346bc8b85,5
0x06a87a640ebfbed9d80d9981e0d7c332d11f89911b0ec4c0,5
0x19c231a228c2037140f27dc873753d59b43b0cabae99893b,40
0xfe32f8d64c227ed7b3fd717439a5e53b5b817df42537dbcf,5
0xf74dfbdcbb1124cdd849fde748c547c772c3dadf54c41a04,35
0x1b4e8571fe6ebdd2ab2af7643bb04c110536661f56875874,5
0x6c814165eef337cfb2043f50ac1768f1e18700d3ab0f82e4,11
0x1f69cf8031d582666ffd66d65380a1d8e83d750391e26413,12
0x91c4922d4b6fca0bd31e0bcacc90017ffcd442fa648dd974,10
0xde01471bebdf9e90662ff25d11376cebc36acf0011d715fa,6
0x0d4e2e5a4c82d4535f56671488b01e0648bc9297ed303826,5
0x5c90ed3daa38f2fa59ddab518c9532f929376f3ea2912064,12
0x395933102f6948cf0bc3bcfaef3e7b4239d6a0dc50cfd20a,12
0xed77bcea647a54bbe10cfeb85688599c1af84314f6b0181a,5
0xc084f1460f36120b1e5ce2a32b1f5e7adf6cde67ec99ea8f,11
0x869edb63b5a7ce9f21acf710a788fb42d3e0b6dfe51044d6,5
0x23c4755692155e011a0bb2a74537e00c676d18c59d82fc22,5
0x6c50c26ba82eaecf35a5242b22b8ed59cd825aa37b5b8090,6
0x2cab03f454859571cb8b61cdef09b01d3fbb57a0aee4107d,24
0xb1c28eb8706655e4b264169f5e4ca6eb4fe4bd3b8be96ddd,5
0x150cdc7145368eab5f484948233f98fc24aba098d9ce5eff,5
0x7ce43dbd75878d4ea5ef590572e6c70f911bd4fec565a1f3,45
0x7ac3dd53e9cfb2b0a1dfccd5855101378512db71c1b57995,12
0x4dcd9ce914c68ab79697c75fa8e98986e3ec2fbbfd416198,5
0x707bcf309b00f801c123fd6471447ab23de0ae29af5a0978,17
0x930f4111480bb0cc19271280c3f37228a943adfbe0c47280,10
0xc429c5f0a1faafa81c1eb70945a5ec931ecf453d9c2bec5b,12
0x8b064bdbf789879bfb71b7bc2c04273ab2f12a15be39898b,65
0xaa3502e2bd26546e7c0cf486f1beaf7f7352b04dce2b597b,12
0x1e06d663c8fe554c794338ed067f6038aa0e727816aecee5,10
0xb5dfaff813a40b514ccd3b3fc3cfbede5d378e9d0e53986c,12
0x14d2d3cf8df26a2e14cf22225dc3373af58af6cbffe0a4a3,5
0xbd9631b0bc800bebfd80041b3b11564429b6c37d27c1634b,11
0xd51a58ce7542297cd0f8c5f4f38b2e1a64c391031fdb24fc,7
0xf7509ec9104a6ba8e2afc86bbc9793fa3292d9a10031a253,14
0x63284cb2ca34184fe6491f8596b502a341355f82d4fe08c6,5
0xd7cf054076fac9039340695b36eafd70e5c0ae83463cb248,5
0x0b7319dbd76d1df672dbfb206ce7e7395551305f2a9ac6b2,25
0xde9fe336611ca019d240ddca3677ce0e7aff458fa1c30e72,5
0x085189d841bd1d107dd2e6161686830861363e295bc9f2f9,5
0x06441b21666389df71aec57ec8356e3cbda42ad85af4083a,15
0x6d22e46714f7cadd706c078efcaeeeeba0e1466bb7e17cea,15
0x08b6562b25dcaaa095f66790456caa1409bbb438be1ec775,5
0x4e233a07b6f49876838e9e74fa9668b0068aa9ddefa6f781,5
0x7b0ec7b71da42775f2d5ec5dffde8a0ca8399397268deab0,5
0xb9f2503fbe9ef31f3d3f16927a2a7e784ae501d1ac082690,20
0x51cd9cb4041c51d4b224bb6d1d4a648d8e21e6ba788f723e,17
0xfa8a9c946d512d71418b0a233d45433d6f3a8363c53243b8,9
0x942cd844a58b8d64cd04df3fd4b39ff7d955eb8b12be1999,5
0x75eaf92201660a941cb6882b7b0638ec4e17895c22d997a8,6
0x2b802bcd26bbb4300a59a60d8caf916a22044391611ebf78,12
0xa68d6fbb235495c164641ec7d4ba90b6b9b64ba846dc368c,6
0x1d6999970910090a8a0f0dc00344535eb664f2171b9f3104,14
0x0517d394c4e911f404fd425fc758aa89220cf9894925e7b5,5
0x1d275c7d24095bbf987225ad29b634fb35c15eb160171186,5
0xad59f2c3b37cc8cd3c362a256102cd4eda193161dafbdbc5,17
0x9672eb301360543686bc8960173703dbcf902a0b82a41fb8,16
0x6ab64e2d883c23a07719b3145d243126901f6468e0c2c482,5
0x91c9441753eecb3865ec76b07364e0f77b34fcae9fcfae17,5
0x5160b728e9194809d6d1e3517cf0346f75e944fc19dcbffc,5
0x119881e7f4b2ccea10930e5940cb2beb536b6ba041bbd6cf,5
0xa7b1de97e36a781df1708077a902e258819c0f28097853af,17
0xc3e6de89cba1cd288eda985d04b70e44c978755b1385d6cc,5
0x4d82260dd1cb379234bf1144fef93c5efa65d13332c928f5,5
0x48c59b0799ffb3ee6aeb78b8b1fb31c0d23f23631fb1f362,11
0x9f0dfae08609b42a0d7e14bf74c3091f8c5a20c33c3f231b,17
0x7f2c60a9279da1bc8cb44f7bb422232f6f708d8367101e78,5
0x94fafd909969e2ea23d8342e21e28e76e45de1ece082beba,5
0x092d4389ad90f03c6539a111c61b00d74f909fd443372a36,20
0x4b9631186f24b47b8adfbf02be86b574c13c73eb22d1a1dc,8
0x66a9497b6b856ff09cd669159cfa87a3285abb4d030ce44a,15
0xa057fe24961c7bcfd4a9fbcac742db605c0f6b10e9f345e6,5
0x3c3f08e059b8935d6f10376aa4f56dd57dbc3cb355926e42,11
0xb28df6ac32fb1bfc6679db962d733ff946e3c6557e7c362f,25
0xefa9bd29ffde26ece404416ff1c9e1e772ca166c5452e9cc,5
0xff092b7df300066139fb3da782ee42974ad57e6de7b7e3ca,5
0x74a9fc3ac8c5ded1920051179ff0f2fc8d51d7df3ba0b7b0,5
0x1641b8c3f2b8590d65f55c6ea8b4576774387bcc68642dd6,11
0x0e4c582b160c456142008a5a82c192b89a86f160987d18d8,8
0x0e73c6531bde933383db3b3a5fc7dfce9ffdc476244f6c78,12
0x2acb452ddd175a15348fbad8f3c19e58a1e614b2f7ed45c0,20
0xc2b1563e0c7eec3936a4f170c9d3eacbcd6d7bd7aa572b5b,7
0xb2594fc7bdfb8d35b749b1607c89f1d9273e3d2b3084e860,16
0x153e46faf8ab0f013d1aa281874b307c91b80881e515d4d5,5
0x34842d342a97f6138bcabd50818deb75965f51333dfb6580,11
0x8d7f188b0d2d4e019f3f4a2b1e65483dd716750058e5a7a2,17
0xa08a8468d50aeff0c2250ddb9ad1070ef443d9208f5a1a1a,5
0x9f2f4d211ded0e5099ae48354d2b214cf356fd00c0a5a7e9,15
0x18b84ae279113b972954f7d6e11d4e78da582d446c35e516,5
0x8b618327aa33c71e54a1b5f2c4f71dbc5f5f42195a31847e,5
0x60ae2baacb72a2978b9eb114feb2f2959d6938b58c9f5a93,16
0x0c462378704a8c9654137d0cb9794e12c6060cbab0ba4290,25
0xbaadaec16e59fcc87bcba8d3d5eec92da983008b267a26fa,12
0x4641f0511f90b65b599ba326be3bb434308e4c650e1ecf02,5
0xa23e95f37f3eb34b98c614d6371bbd71d2b2ce50c1cfc860,16
0x11cd302e07626e541d5c2a72fe6eb26105db0fada9d794eb,17
0xdcc67c9f327e4892de9e647ee53fd89f108d9b82d0f07da5,5
0xb5f964bd6f074c367ba6ceb13faad56354108362bab2fb6e,7
0x0741786c292669d61e0a4b2a8c1d20624f9330763270b325,16
0x805256f19b7f5be6d6dce512817066e0ee10722e3786795c,5
0x0f6e72847dfe0da34a35d93ab11111932b6dc578331a2e92,12
0x9b21a820df2270006f354562b1a2c30354dc5b160c5a957e,5
0x6227e7923201bfb812f59f427aa628f0fc1cede4a8fa0706,7
0xc479eeee4653df5520f508a366c90f7ee841b1aa407ad72e,5
0x06fcfd311ebcc4854fccec97d844b15093266976a425f532,5
0x9ac5f8df97c68a2348ca35fe1873290245de2df519d7c220,5
0x4c2ec2ad977fbc885c8527b9378293e2474d0beec28b87bc,5
0x10d27986e2c1bbdf43ea46a823ce09730dc91274aebad645,12
0x051944435dc95eecf432fa322b47841b6b2e9d3003e901d1,18
0x224f2bf5acd9ba13e299a76db8b6046c8a3da37263d24c40,12
0xeddce89f2b24d6579d53d1bf36ade31bbad369c576cf9e6e,8
0xfe8fe8451208dfd67f20cb78611c423d6f479f99445df957,7
0x1f47ad5c3a1f9b6bd423fc3a8f77618712583fc7a63003fc,12
0x98ba97226266fa5d0d0452d485ce9b798f090030f14483b9,25
0x863d27b65d78dc2b46a327e45612a95163ba2232bb198638,8
0xc55d6006792af403d0ff8378c170bb3d9952fdd5122e2f1c,5
0xbcc499cb23ed96cd24293cdc106b8176ede7fe98f2e06f06,7
0x967e7f84cf26dd541a1e6e06a3e0c64056bca0903c1972fb,9
0x6164fd935bc544643348201165c04cf56d4a8f95eb93905d,5
0xd977fc41e6822ba8c2ca8fae25bc18a3d4aef7c33a58950d,5
0xf92f54b046d82a4c32d5e5bf85b3cc61af2d3699af22411e,7
0x209affb278ff0ea9546a81a188771a3d1b02e68723b72912,40
0xb92992e62986541060116a4b5c1a9f54268852ca968bc5a9,16
0x2cf33c6520169a7fcacf0a0ff24bbfd796498c69d1e6cee1,5
0x36b197bd3e83f637fa4c39149fddb306bd59acd07264797c,10
0xf7cb1f6a4cfebee282fc19f238d8aa1c79c4c3f8add777e7,5
0x52b80f1194dd42521ae3b0ba87ee6cf4b2014795a67572bd,81
0xd6e29a1c47bab2aff5297957e8d642eb7e6b9c22f92eb125,5
0x96c8dd69ec053c5325efad27b55c9f348666f2b109cba593,10
0xe9fcc44775326bd74df70f84d97f3778684392cb8ac01a25,16
0x8600ebab773845d060bcc9e58a9ea075e1bc6e4b5a7e3a90,5
0xa7bba5462e0d350a9d741dfc3dabea6c0e828f2f5fce261b,12
0x349195b416280781190e3d3451b96d82c5c2f9360ab9c655,5
0x6ad9b5f6345ac6cd6009f7b903ae94b7c13e655ae78f493a,5
0x5a8a8ee014464320a15bb355fa827fd91ef0494fe2dc764e,10
0x001d463afebb6d0bf4668f79c79e77e65d1c12d583246c54,11
0x74deb0508b8849f6d29d357b7448012b59219e5b3044e0ef,12
0xbdac92a95bee1d99c55b5a82c440ad7d7f4bad7a6c0ea4c6,17
0x381379ce8def3698d8f9feacef258ab7ad0578bc4bb174b2,5
0x11f4a99c85f0da10c14be8e2e501d30211d28e8c87d6877f,12
0xa50743f3567be7ea1dcdb5fe8fc1e4f7aec2a19685553482,5
0xbbbf9d79c1102d2d7179ba284692b66baf72483722989450,6
0x7cdeac02c24f322e299c387e94b0718ad12d1f6b21f283a2,5
0xddc8f89830a0010a4db26ecf16e1d53d4962e4d65cba7219,5
0x8477174957669a753b4f7ed25f63fe6b585ad15dfadfdc4e,13
0x1cfed95d127d65ea52e1f5b50093248e6d98f522735a0fee,11
0x35cae518e9add0d1076a8f387e0f3be890a26221a41dcb9a,22
0x75dd80071ec0aca225e0f693c04ff5443f0eb8054695a81d,7
0xdc3facdea5ed20bf920327c0ca32b4bb2337f2450bf1ec74,12
0xf0f003f1c61561be35f748f599ef568ca1ff849a813972ef,12
0xff2e6b8475a702728a2c5f91ad8df32d35f9e75bfe10d4ae,10
0x2a4a1c4b0f4a04579241ee5c8f83e317d6d2ea3f723502ae,5
0x91233a335ce118b6f2f61a0ad40db8f42154cd1ed1b3308b,11
0x50e97f1ab550546cfc83199fb761ad8328b60c0923500a22,11
0xeb65a4a2b7bca1233354cae95c9e4ab8828d6f9203e260d0,5
0x26e0fd006333d0ebb1fe9a12e51e324db44eaf3ee9353eed,5
0x596f655b0dd1740fc37cb5e1ae8335eb9493ecd9f39c133a,25
0x306c3d774ee98c278fdeb7382cbbfee844182c4e998acc47,7
0x2523691caf2ddea5c8d81436f139d0c36a76769cfb2b49e2,7
0xcce2181c00d799ccae8defe5a7f841cbabddc799befd3bbd,10
0xd2b5c25f07d47b8410371def43b9789f471f71fe1dabb7e9,17
0xb563f7e3a7133593e2c12508b01b0c15e0fa298046d205c8,5
0x7f764d16a3650eef458fabaec3f9ad094722d4eeb8bb36c3,5
0x431e5fa99a17ac3cb17af667bb06e18ac233a90a809da74d,11
0xf33489aa0688d9971bf90486de1461edd55592176ad0e931,25
0x636a2f85070cef40b6abf9678e624e3952a5aeedf2b45f7d,5
0x27b66c92456ace10923264454e9d2d9f35a0abbf8389b149,5
0x16214007704ddb9b100c3ec0b26f4b61dff2c6119709c567,21
0x6d42fdb7e00bd2df5b3de54882a5eef47b6af070d926e1b5,8
0xae50f8fb494d3e6bcaaab4ea3330696c9bc084c8d7b8c6fb,11
0x7386301ccc878bf15ccabe7cb3d72d24ce9a833ddae63a45,5
0x047fdcbeee71b2a6c4d45ad25dac43abb23e7b48113eaabc,14
0x972654599d4139919d1b8f7785be7a27101550f1be007a6c,18
0xb43168197e198892f6c9dbe9c113439eca7a80000000000f,25
0x5fd7e4aef17e21ee425e56613e37d70a236b0c0d30c877e4,17
0x9e55cf5a603aa5c53c471d7c6247dee7046c614a9339c67f,5
0x952fb83324acbf04011eeb8e9da0fc6bfa655b4d934acfac,10
0x563319a419af9067cbcf84db1b0c7ce7eb6867bed6d5423b,5
0x598407b4f004edf634d96fbe354916ecb42a7c7185996d3f,6
0x7d0e85ece96e361c3ab352dab6c64b23e790f18f905b5093,5
0x82b83c0546a1f057657ee75fec1526a046ea3fab9fa886af,5
0x3dfd8a660e9550fb577b6507518bb4f15987a1d5cd7431d0,25
0xe4896f307c19adf3eb0c00ad39a52c6e59f16e16ac917242,7
0x9d6edfed35662bfba19f527f675e8cc14cfc60fff47612ca,20
0xc0812860aef5f019b9f674c8808b5bfd08734b87d3d22d84,17
0x97e75f755069d5e079419f82afd77791304b8de6b9e08adb,5
0xaaf80e067d858f0dd93e319653a715f0c46a30302649555d,10
0xde1268205825b3139b54210cd71df44bcd9887fee308d16f,5
0x01675627d44a46d01b1164c7f5a3beca7f34d7b34359e4ff,10
0x9cc9695979e960aa324fb0f75fc9b7780cc32fb1f6f6c4e6,5
0x647749f0418efeaecde53971a762bba88a293463e9503203,5
0xb62987f8f6fea9838f9b331bb6628003c3170f1509ec7890,5
0x3adced0e1873ec54fff98f8e61b382b1b81b65bf1c05e0f6,5
0x1552d5244cdb131d3db42ad9f15a9c2937f1705c2184a90c,16
0x70bac6b1848f80ea5d8795e13f09669c9cc01527b0a53067,10
0x25f90385da46c8d405e219017177ff588033a59a8dd0d115,12
0xa35f89269ceccecdf26203293d3866f4d32a0fd9003a9da1,5
0x6791468b9c30c728044c29a9e51d5edee57c5dcb302ac78b,17
0x876d30053e63aa13cb901f7aa03c5459008e4e613e393006,5
0x416322901480651482ab12b77daa40dbe0cfa3c155593806,18
0xaf3e4b807a63f011aca8953dff46bd902efb8b8f03dbb607,12
0xbf64093577ca61b55d1f9edb01be2d8d6f1676d4a2c59253,40
0xb1c557f6b4b6458352bf298df26aa3492764a36e26c5b507,72
0x29fc8e120b3cbfaf15292938bda7c3c9435bc583dfc08adf,5
0xa44faccd99d22546d6c46f7df941ef172280fe08cc9c4ae8,12
0x585c5ca10907dec441dea1bd2f77e8659ad2229463d2a4eb,5
0x717c95069e713caf1fae4252a55e3c09b007b1a297066aed,5
0x21ccf31c226115b0a19078e0bc609950d6d7776f0894f849,5
0x0a72ebdf887578c090835171fcca3cd58d8c7d0c70a2044e,5
0xb3058c81c70d58eada704d0ba4817c128c1ab074766e902b,25
0x9d744679de4ee8a1c3889b42febc52b37929e4232584e019,11
0x88f4c3972a6b71e832df29030dab6ab1c6cfb5c95d9c5123,5
0xafce906f3f9aca347c3fd68994bd21e4a507b53b83cee7a2,5
0x32e0dfb2d82176d44518859c1a827f19f48bdadfdd43b12a,5
0xcfdb055a2a4b4b5629975d07c2a6403e1e1b7ce80d39d55b,5
0x5aa2e8f8feffa92dbad992a4b059b2759c74447efc0296be,16
0x8c480e6a9c199390c1af8f1300c297938c4b8220bfd58993,12
0xdbf8689ada9fbee0898365e320dc4b086f90ed751a6de79a,78
0x34861d96ffb57e93994dd90d50054bd0b6603df8c3b98852,35
0x95bba672531155f11cdce3fc4f392387b54e4148e48d5745,27
0x722c9b4ee4305fa0c287dd9bc7942e73cb79ddfc0a82fe9b,5
0xa447ea0575261f67958d9d5e820c93f28fdb4f3ad21ec6e3,5
0x9aa6d594b981ff733305c583f0e78dd177ae0fc4c64c6d58,5
0x4d0bd4666c625ea613490576394af346a5d2759cf858a245,5
0x024d11075cb89fa876a4e675fde1a3ebf5fbdf78e7015230,5
0x65360e861d8f0fe28abd5024f2bc726f0de4aeefce0688fc,18
0x9c547f5e6670d4cad147c5191c1cd50da57e51b744e1653d,16
0x0ca59f12cf52a59dbb0b1becd92af55678eb4d322394bd40,5
0x1a3857c7dbb63d7873892f2818f8d30569b6d72e3b3b3813,16
0x7d8e1574a4d875c92d6df6b522adb8052466afe5c19e40d0,14
0x5211c2803140a1be6ecc36d69a08e71446bf9e3b6176c96c,32
0x2042fc0a3650ef1a8e308d5d917b32010f8c97a2dc43a2c5,5
0xba56e590383c1187333c5308b3e8fbb31b8ce798ef00bd08,6
0x8dc0e91d40e37e558a3cd9d7fac8ee46008ff7c424e6f27a,16
0xd811acbbd7f3f11c5c066152d65d0458c0e5b59ca03ead9c,5
0xe00f795ea2cd96867e4a96d9a980cb83128d2652f89c2480,5
0x10e1856ea71139222f92433f1507775c704299e0d5e8ab98,5
0x2781acd6d3b5838e4503d832284ffcbd56f38de0c0a6da6a,12
0xff110e8e01bf28b4e89be8b1b2ddeedd162f726df9b9cb0c,14
0x3251a2a6928c5451b64eef1e1d5e78e1eb50b93c76c97cd5,12
0x3681a976df8d2efda9cc89abfb486265b6aab34990ae6967,7
0xf88f58d2455cdeee1bc8b941da46e37f4c472947d5fab002,11
0x8511c39e65d7407f64926e42d07c3f30b1ec93141770972a,21
0xbffa5ecc39e74e94bd26669e5da1c7a417c1a2f6cfdbe4df,10
0xb3f846e0aacadd607c0bb6568bf5203d6fe06d3d65e73ff1,17
0x81822efe69dc3ad97203025e0b9a7010e76774c041d99b2b,25
0xdcf8febd56085dd681e82f910b7de10bc1f79aed15552dc4,5
0xb25d302058a6e3b4fea4de1defb988477bbde5c2230e7b9e,5
0x82666e5403957fa4e0b948d8917c59d01b210debf7c682fa,22
0xfe5e26ad5d55779de17e40e1f2a2d8cd3be2c970032bdeaf,5
0x779efd43dc0fd1367c3cec65bac5613126ceeb698bf79d19,11
0xc298b6679b0c97baf8645ae867f60aea29b62a40eeca389c,5
0x7054fc30b191e32642f36d9e1b985c60ec86bb77204f1c52,5
0xa20d3e40340f733c68110153ea9b9cbb24ebd41e2a77a2b9,25
0x9db3e1ce22c114e65db6241a0b07f65cf50326a2bf6a79c0,17
0xd810138a6cd93f60f366ad530709b83351ce0dccf9099350,10
0x9a8a773fb03fc44c697551da6ddc673369951db68521c21d,5
0x51627c0a0ee9859764d8b78aff9d245a10bef333b04a6d3d,5
0xea2125241c580c064e9cdfd782a9e95023e1f75cc95e157f,6
0x22b708936212da3dd42f2c6a99282d6afbeb1268036cb08c,5
0xd825d76d228d5fc813d9498fac98e91f12b6ea5a38d6bbbb,10
0xb8475b6a260a32a490e7f3beb634705de1912aba9d970663,6
0x43c19d70f94dc1c56d78bef67888d51feb53ac7584e1ed13,64
0xcec6fc5f58d1a911c8bb8373beeab8c14bb3d79fde4c1596,11
0xef86a017f46352ff924a4e8d5ad46bbb3a2d03bd3d5deb59,5
0xbe000b1eeae5a8a6ddecdee0c9d09f217faa88f0fa74d66f,10
0x6b970bbe97eca0070f36d358f7d0f5a2001e34c4551a14e9,11
0xa017f8b25cf7281fb5899119b2d29897f0331933d0003400,5
0x896d2170d8ceee245ca48c417ec9f4647a5bfd5549785fa5,17
0xb1c525c82f6064576bd0b7e4189731b8bf497f8645a1b1ec,5
0xbe01e996eb21c69bf2ca26d147fbeb0cd2ae065a9ae42367,5
0x17c94fbd2d5395da5d802be271c53ad83e1a345e93bac936,11
0x073ff749c24f6181640165c82c02e92a29e16351c9f8759d,5
0xe88d7bdee55a702459483ad27a09b3306b362bdd80172988,12
0x06c2ea2d3c042d465c51aea266d4554c1ed3b8a611c3e36b,5
0x04f59aef5520b850bb5a3ae095fff49843f21390268addfa,16
0x7a878a210fad3034e2c4a56b09c8d6f7a15712cd9beb6f4d,12
0x97eb86c70d40d6114a84855697fa975f03e4926c34657669,12
0x99811a2ae829457081748359faaeb25a97c2b6e74ceffccc,11
0xcc98474cc2b22ba9f0fab13f4107a7bb4a7d3e641be8b8ff,5
0x916a72a1c8b1252561aebbd022e7e2953b25a720ed356f4d,12
0x3276d11ab5853766244449359f5ab7859e53393bb8b7ada3,5
0x5cfa641be604e1f164151c448f8cb8263ba2f75d1ea34681,8
0x0c6680773e62209a1395be2fab394248529360c32e93ff73,9
0x8b945969afa059bc3deb7b57e0dd2ba1713335f0be589a08,11
0x3bf909e528cd9555aa4c94ea3b0bfb116fa70ea50d732fe2,20
0x2b3db642f1b4219e4758be1357c93fa640836a0ff5c51af1,11
0xcf318fd98a639bf9441cd26185077a9ddb05e51e34bf417d,6
0xf4dddcdd2c6f684b4e822502c35075c75d25b9b3663c7c23,5
0x2a6d9b706f438cf320f3e081ddb2b45412e2026747ef8cd5,95
0x6bb2340a397bf1102ab8aff2dc5d34916688dbe3ae21584c,10
0x3c0fa1ff1f72afbd26a09e0405e34eaaa358b67dc4799ebb,12
0xc0b56f203039d81233b22b38aca14e288dbd5c14cd46d0e2,25
0x52f6b90d0944f2a5c44fcbb9118528ac3cd937eec807e388,5
0x7af1bf424c2aaa64fb230a6c5f51ca5f75404041838eac73,5
0xf2b0ba3aac85835e5145bc2e66683b37135fd48bdcdeada9,5
0xa46049cbdf9267bb3254142b0f02848ca6b1eea3d004931a,10
0x2d1d022f4557b7846873e7617cb7a48f7626fed9eb0fc23f,12
0xcd78367328ba157e757fb57db829a0bdcfbec00f44b01ab1,5
0xd67c3e3ba7c59d6c673e407274c1c81ff55d77e98cc76af2,6
0xb1643fdf328f9e615c283fbf8f555407199faa37d4218834,5
0xcdb410b788f1783142fa9ba64e530205b84bbda48db03a72,23
0xcb411a373f7f5fa96adffac79335ad5e3d60f9684e1cf7a5,5
0x543bc05f37d74ecf273c90ad7548d9a02e7b4db16f669c7a,12
0xb153195d4df2a2208a264f6f12693cfe74d15759cbfd53fc,22
0x20114f480af8b40e9689a0b45ba1a6e9edae5f40d39d6787,17
0x5643d70e36cede748a29f0c22724703e257f8220f8931363,5
0x4684b6d065686a9cf91d0dc8244cfacd73216e3145787959,35
0xd125c5a2b5e1245379d63df5ee1708ccb616653c509050b3,19
0x718716ba6b5dc2d8e5149040c53982c47b5be29bdaf1ea20,11
0xbe20136f638a5214073fdcacc04235ad0060533a5cba41d4,25
0x868073888c653eee8f85cdd17bf767cb6283591955ae92a0,5
0x9fffc97ab24aac8d7e325c53b2eaeeb6b1ce55134eb41381,6
0x77c9f2e21584254e3b14c64862464936851c046d70df8c2d,11
0xd88f4ba0d1e2855c8c050e21caa2908160acbf83d01fa7a4,9
0xda9116215b006933cfe8c8a1e79a5d23d86ec085c923e1d8,12
0xe4b396a0d939063670e91334c4190a3e809f485bc9366cf5,10
0x6f88f9ec4b401a1a0226fcba1416cb093abfba536e943256,12
0x16167ef56b9b0718d9311f57569b76aa90f890e9cd3e47ef,5
0x20da0fad74709d0a467837785c8b36e4d02f9b6e5d679bd3,25
0x8a0eae6e5de622f91f418742cdcb097b3d6e3a2e7ad59d03,90
0xe68bee3bbfcc3f0fa86b1d5270a3b7557d5d569eb08f99d1,25
0x48d28989fcdda89d3825eaf50ae0ec34526a72c15b5fcf4a,10
0x5ab0dc1ba4ab57437cd8ae6b903740f83d2b5d121cc72a87,11
0x04786693f433b7bc3ee3d7fede60a321d829d08c561f2c13,6
0x4757cb373033b3fd40b51f556fd56cb7328da6020b01f824,5
0x2725956984abafbbf490e5bf8179649cafdcd94255f14f4d,11
0xe70fa8195a6e11b8c8ed32988b9f8ee3a21fa6eb4d6e98d2,12
0x0eb81b8a5babd1e8d60759a0565c4f5e9a39a7fff2e29cf1,12
0x42e70583d37ffc7105828848e451d9a8f2d71517cd0f23e2,12
0x2a9266db25ef5fcc747461752a64f81a761dc7207764fe5c,5
0x83f3ec7def6ce9000b0ea9f8cce89f1f7d7bcdb054146f5e,5
0x689881dde6cfe4fec84aaf04204a7aa52a469d56f55c0f35,12
0x2d0a154f02edeaf75def3c74f7765143f78339136844d5e3,5
0xf618596b91ac0f71349201140f8a48032ae84ff6fc0e8d30,7
0x64ef0a4176cc61c8f4139e40ccea8ba5527931d26119c5b2,6
0xe1de4f4e3a3e6c697029251651966eb8107d7b7c22fa6a26,13
0x48544f470de2701d7335488e670de94c04f98863f409efd0,12
0x65377e193a37add53e49e3aa910e836d0062e1d8ee976fc5,15
0x2e01df5854d0aa1802b4d40843ddbb23ddd37dd367614077,5
0xdd4998274a2900ed08a0a81dbf869e07d059fba87db839fd,77
0xaa416dfcae1f2a537f779e6af9c30ad58dfefb8107bdefdd,7
0xf8a906f699ddd6cb975230102ed547566325dae9b9f08a4e,5
0x082e0528d4b8971d9dd36986aa81d93968fded8951912c89,5
0xbb0028e5ec735a5905a987a8859743b7711f0c6b55e4065e,5
0x5621560dc9b6f38cd682afe6344a1f5767d4a602d88c6729,10
0xb343bfdcdf5a532324b82bbdd91d2e50f169de2cfa7d3289,10
0x79c0fde5f019bff2a4f39305880383e6e011623bb123da10,11
0xc7afefbd4bb721e7b4583763fb92424d2fc65083f44a5885,26
0x990db7b4d7133b7572c576a06391d77f0464728da2714806,5
0x654f745205fc57dac30052a3a43b9befb59b706d1b64c2c1,25
0x91cff832dd79a53075cdedfa80978ccef6722626bae1fc50,5
0x2cfc9c281860943294bf884bc440b1fd477cafa26ad8a028,5
0x662fb8ad97adb025a5807552f843ade1d8742e651e9ff396,16
0xbb3031f6f7dc9f56cd7cfacb039dc9320864adae2a206c9f,25
